atom_index,electrode,x_angstrom,y_angstrom,z_angstrom,q_e
147,anode,2.316988229751587,13.691293716430664,71.60757446289062,-0.01563590206205845
148,anode,2.316988229751587,17.482728958129883,71.60757446289062,-0.017394330352544785
149,anode,2.316988229751587,21.2741641998291,71.60757446289062,-0.01824694313108921
150,anode,2.316988229751587,25.06559944152832,71.60757446289062,-0.017602860927581787
151,anode,2.316988229751587,28.85703468322754,71.60757446289062,-0.016772685572504997
152,anode,2.316988229751587,32.648468017578125,71.60757446289062,-0.017688468098640442
153,anode,2.316988229751587,36.439903259277344,71.60757446289062,-0.01930135488510132
154,anode,2.316988229751587,40.23133850097656,71.60757446289062,-0.01874696835875511
155,anode,2.316988229751587,44.02277374267578,71.60757446289062,-0.01855967566370964
156,anode,6.108423233032227,2.316988229751587,71.60757446289062,-0.02200417034327984
157,anode,6.108423233032227,6.108423233032227,71.60757446289062,-0.019896049052476883
158,anode,6.108423233032227,9.899858474731445,71.60757446289062,-0.014019046910107136
159,anode,6.108423233032227,13.691293716430664,71.60757446289062,-0.011047306470572948
160,anode,6.108423233032227,17.482728958129883,71.60757446289062,-0.016641737893223763
161,anode,6.108423233032227,21.2741641998291,71.60757446289062,-0.019602956250309944
162,anode,6.108423233032227,25.06559944152832,71.60757446289062,-0.018303388729691505
163,anode,6.108423233032227,28.85703468322754,71.60757446289062,-0.016289150342345238
164,anode,6.108423233032227,32.648468017578125,71.60757446289062,-0.018717361614108086
165,anode,6.108423233032227,36.439903259277344,71.60757446289062,-0.022483300417661667
166,anode,6.108423233032227,40.23133850097656,71.60757446289062,-0.019348260015249252
167,anode,6.108423233032227,44.02277374267578,71.60757446289062,-0.018473463132977486
168,anode,9.899858474731445,2.316988229751587,71.60757446289062,-0.023584386333823204
169,anode,9.899858474731445,6.108423233032227,71.60757446289062,-0.021100429818034172
170,anode,9.899858474731445,9.899858474731445,71.60757446289062,-0.016149522736668587
171,anode,9.899858474731445,13.691293716430664,71.60757446289062,-0.015000882558524609
172,anode,9.899858474731445,17.482728958129883,71.60757446289062,-0.01742532290518284
173,anode,9.899858474731445,21.2741641998291,71.60757446289062,-0.01873207837343216
174,anode,9.899858474731445,25.06559944152832,71.60757446289062,-0.019475052133202553
175,anode,9.899858474731445,28.85703468322754,71.60757446289062,-0.016864873468875885
176,anode,9.899858474731445,32.648468017578125,71.60757446289062,-0.018510356545448303
177,anode,9.899858474731445,36.439903259277344,71.60757446289062,-0.019677624106407166
178,anode,9.899858474731445,40.23133850097656,71.60757446289062,-0.017622731626033783
179,anode,9.899858474731445,44.02277374267578,71.60757446289062,-0.017966344952583313
180,anode,13.691293716430664,2.316988229751587,71.60757446289062,-0.02629939652979374
181,anode,13.691293716430664,6.108423233032227,71.60757446289062,-0.02519802562892437
182,anode,13.691293716430664,9.899858474731445,71.60757446289062,-0.018748760223388672
183,anode,13.691293716430664,13.691293716430664,71.60757446289062,-0.016974028199911118
184,anode,13.691293716430664,17.482728958129883,71.60757446289062,-0.017695436254143715
185,anode,13.691293716430664,21.2741641998291,71.60757446289062,-0.017382804304361343
186,anode,13.691293716430664,25.06559944152832,71.60757446289062,-0.016800526529550552
187,anode,13.691293716430664,28.85703468322754,71.60757446289062,-0.017125574871897697
188,anode,13.691293716430664,32.648468017578125,71.60757446289062,-0.0178196020424366
189,anode,13.691293716430664,36.439903259277344,71.60757446289062,-0.017180901020765305
190,anode,13.691293716430664,40.23133850097656,71.60757446289062,-0.01602380909025669
191,anode,13.691293716430664,44.02277374267578,71.60757446289062,-0.017078466713428497
192,anode,17.482728958129883,2.316988229751587,71.60757446289062,-0.028745751827955246
193,anode,17.482728958129883,6.108423233032227,71.60757446289062,-0.030182667076587677
194,anode,17.482728958129883,9.899858474731445,71.60757446289062,-0.021986695006489754
195,anode,17.482728958129883,13.691293716430664,71.60757446289062,-0.018768416717648506
196,anode,17.482728958129883,17.482728958129883,71.60757446289062,-0.01767190918326378
197,anode,17.482728958129883,21.2741641998291,71.60757446289062,-0.01762205734848976
198,anode,17.482728958129883,25.06559944152832,71.60757446289062,-0.017898228019475937
199,anode,17.482728958129883,28.85703468322754,71.60757446289062,-0.018112555146217346
200,anode,17.482728958129883,32.648468017578125,71.60757446289062,-0.017457500100135803
201,anode,17.482728958129883,36.439903259277344,71.60757446289062,-0.016019156202673912
202,anode,17.482728958129883,40.23133850097656,71.60757446289062,-0.01518543902784586
203,anode,17.482728958129883,44.02277374267578,71.60757446289062,-0.016693340614438057
204,anode,21.2741641998291,2.316988229751587,71.60757446289062,-0.025683289393782616
205,anode,21.2741641998291,6.108423233032227,71.60757446289062,-0.025614671409130096
206,anode,21.2741641998291,9.899858474731445,71.60757446289062,-0.020198870450258255
207,anode,21.2741641998291,13.691293716430664,71.60757446289062,-0.016659490764141083
208,anode,21.2741641998291,17.482728958129883,71.60757446289062,-0.01778133399784565
209,anode,21.2741641998291,21.2741641998291,71.60757446289062,-0.01764996349811554
210,anode,21.2741641998291,25.06559944152832,71.60757446289062,-0.017780154943466187
211,anode,21.2741641998291,28.85703468322754,71.60757446289062,-0.01797780953347683
212,anode,21.2741641998291,32.648468017578125,71.60757446289062,-0.017232364043593407
213,anode,21.2741641998291,36.439903259277344,71.60757446289062,-0.015491125173866749
214,anode,21.2741641998291,40.23133850097656,71.60757446289062,-0.01508785504847765
215,anode,21.2741641998291,44.02277374267578,71.60757446289062,-0.016877522692084312
216,anode,25.06559944152832,2.316988229751587,71.60757446289062,-0.02366650477051735
217,anode,25.06559944152832,6.108423233032227,71.60757446289062,-0.020239105448126793
218,anode,25.06559944152832,9.899858474731445,71.60757446289062,-0.016324713826179504
219,anode,25.06559944152832,13.691293716430664,71.60757446289062,-0.015786223113536835
220,anode,25.06559944152832,17.482728958129883,71.60757446289062,-0.016788851469755173
221,anode,25.06559944152832,21.2741641998291,71.60757446289062,-0.016027141362428665
222,anode,25.06559944152832,25.06559944152832,71.60757446289062,-0.017474016174674034
223,anode,25.06559944152832,28.85703468322754,71.60757446289062,-0.02207108773291111
224,anode,25.06559944152832,32.648468017578125,71.60757446289062,-0.018566522747278214
225,anode,25.06559944152832,36.439903259277344,71.60757446289062,-0.01640099100768566
226,anode,25.06559944152832,40.23133850097656,71.60757446289062,-0.016077641397714615
227,anode,25.06559944152832,44.02277374267578,71.60757446289062,-0.017367810010910034
228,anode,28.85703468322754,2.316988229751587,71.60757446289062,-0.020531443879008293
229,anode,28.85703468322754,6.108423233032227,71.60757446289062,-0.018865365535020828
230,anode,28.85703468322754,9.899858474731445,71.60757446289062,-0.015979094430804253
231,anode,28.85703468322754,13.691293716430664,71.60757446289062,-0.013496644794940948
232,anode,28.85703468322754,17.482728958129883,71.60757446289062,-0.014535237103700638
233,anode,28.85703468322754,21.2741641998291,71.60757446289062,-0.013429972343146801
234,anode,28.85703468322754,25.06559944152832,71.60757446289062,-0.015017897821962833
235,anode,28.85703468322754,28.85703468322754,71.60757446289062,-0.019493646919727325
236,anode,28.85703468322754,32.648468017578125,71.60757446289062,-0.016867060214281082
237,anode,28.85703468322754,36.439903259277344,71.60757446289062,-0.01586764119565487
238,anode,28.85703468322754,40.23133850097656,71.60757446289062,-0.016003461554646492
239,anode,28.85703468322754,44.02277374267578,71.60757446289062,-0.016981476917862892
240,anode,32.648468017578125,2.316988229751587,71.60757446289062,-0.018847433850169182
241,anode,32.648468017578125,6.108423233032227,71.60757446289062,-0.01737137697637081
242,anode,32.648468017578125,9.899858474731445,71.60757446289062,-0.015461328439414501
243,anode,32.648468017578125,13.691293716430664,71.60757446289062,-0.012915587052702904
244,anode,32.648468017578125,17.482728958129883,71.60757446289062,-0.013074434362351894
245,anode,32.648468017578125,21.2741641998291,71.60757446289062,-0.012341382913291454
246,anode,32.648468017578125,25.06559944152832,71.60757446289062,-0.013071270659565926
247,anode,32.648468017578125,28.85703468322754,71.60757446289062,-0.013456113636493683
248,anode,32.648468017578125,32.648468017578125,71.60757446289062,-0.012546968646347523
249,anode,32.648468017578125,36.439903259277344,71.60757446289062,-0.014300166629254818
250,anode,32.648468017578125,40.23133850097656,71.60757446289062,-0.015567608177661896
251,anode,32.648468017578125,44.02277374267578,71.60757446289062,-0.016562869772315025
252,anode,36.439903259277344,2.316988229751587,71.60757446289062,-0.017089953646063805
253,anode,36.439903259277344,6.108423233032227,71.60757446289062,-0.016055379062891006
254,anode,36.439903259277344,9.899858474731445,71.60757446289062,-0.014525453560054302
255,anode,36.439903259277344,13.691293716430664,71.60757446289062,-0.012576909735798836
256,anode,36.439903259277344,17.482728958129883,71.60757446289062,-0.012761942110955715
257,anode,36.439903259277344,21.2741641998291,71.60757446289062,-0.01237507164478302
258,anode,36.439903259277344,25.06559944152832,71.60757446289062,-0.012548490427434444
259,anode,36.439903259277344,28.85703468322754,71.60757446289062,-0.012902794405817986
260,anode,36.439903259277344,32.648468017578125,71.60757446289062,-0.013794361613690853
261,anode,36.439903259277344,36.439903259277344,71.60757446289062,-0.015660082921385765
262,anode,36.439903259277344,40.23133850097656,71.60757446289062,-0.016215713694691658
263,anode,36.439903259277344,44.02277374267578,71.60757446289062,-0.016603657975792885
264,anode,40.23133850097656,2.316988229751587,71.60757446289062,-0.015897097066044807
265,anode,40.23133850097656,6.108423233032227,71.60757446289062,-0.015209232456982136
266,anode,40.23133850097656,9.899858474731445,71.60757446289062,-0.01473294012248516
267,anode,40.23133850097656,13.691293716430664,71.60757446289062,-0.014596127904951572
268,anode,40.23133850097656,17.482728958129883,71.60757446289062,-0.014064456336200237
269,anode,40.23133850097656,21.2741641998291,71.60757446289062,-0.013862342573702335
270,anode,40.23133850097656,25.06559944152832,71.60757446289062,-0.01350653450936079
271,anode,40.23133850097656,28.85703468322754,71.60757446289062,-0.013737671077251434
272,anode,40.23133850097656,32.648468017578125,71.60757446289062,-0.015469917096197605
273,anode,40.23133850097656,36.439903259277344,71.60757446289062,-0.017884712666273117
274,anode,40.23133850097656,40.23133850097656,71.60757446289062,-0.0171002559363842
275,anode,40.23133850097656,44.02277374267578,71.60757446289062,-0.016618512570858
276,anode,44.02277374267578,2.316988229751587,71.60757446289062,-0.01738957315683365
277,anode,44.02277374267578,6.108423233032227,71.60757446289062,-0.017232032492756844
278,anode,44.02277374267578,9.899858474731445,71.60757446289062,-0.016727350652217865
279,anode,44.02277374267578,13.691293716430664,71.60757446289062,-0.01653243601322174
280,anode,44.02277374267578,17.482728958129883,71.60757446289062,-0.016948983073234558
281,anode,44.02277374267578,21.2741641998291,71.60757446289062,-0.01602065935730934
282,anode,44.02277374267578,25.06559944152832,71.60757446289062,-0.015187223441898823
283,anode,44.02277374267578,28.85703468322754,71.60757446289062,-0.015095280483365059
284,anode,44.02277374267578,32.648468017578125,71.60757446289062,-0.015933651477098465
285,anode,44.02277374267578,36.439903259277344,71.60757446289062,-0.016904400661587715
286,anode,44.02277374267578,40.23133850097656,71.60757446289062,-0.01669592596590519
287,anode,44.02277374267578,44.02277374267578,71.60757446289062,-0.016246173530817032
