z_center_angstrom,number_density_total_nm^-3,number_density_DMC_nm^-3,number_density_ECA_nm^-3,number_density_LiA_nm^-3,number_density_PF6_nm^-3,number_density_DMC_O_carbonyl_nm^-3,number_density_ECA_O_carbonyl_nm^-3,number_density_LiA_Li_nm^-3,number_density_PF6_F_nm^-3
17.250000,0.0656553110,0.0636035826,0.0020517285,0.0000000000,0.0000000000,0.0574483971,0.0020517285,0.0000000000,0.0000000000
17.750000,0.1210519797,0.1148967943,0.0061551854,0.0000000000,0.0000000000,0.1908107477,0.0164138278,0.0000000000,0.0020517285
18.250000,0.4370181640,0.3364834690,0.1005346950,0.0000000000,0.0000000000,0.8432604010,0.2482591448,0.0000000000,0.0205172847
18.750000,6.0054092303,5.1170108030,0.8883984273,0.0000000000,0.0000000000,3.0693857904,0.8514673149,0.0000000000,0.2215866747
19.250000,12.1954740228,10.2791596323,1.9142626621,0.0000000000,0.0020517285,5.8474261381,1.0771574465,0.0000000000,0.6421910110
19.750000,10.1478490102,7.1872048287,2.8970405990,0.0061551854,0.0574483971,8.1966552357,1.2125715255,0.0061551854,1.1161402874
20.250000,12.9197341726,7.0292217366,5.5601841524,0.0677070395,0.2626212441,8.4141384535,1.3418304191,0.0677070395,1.4977617827
20.750000,13.2869935686,9.5897788665,2.7862472616,0.4267595217,0.4842079188,8.2602588183,1.4649341272,0.4267595217,1.9737627877
21.250000,11.4445414030,8.1597241233,1.2453991810,1.5121238820,0.5272942167,8.5864836449,2.1789356346,1.5121238820,2.4990052759
21.750000,7.1687392725,3.5843696362,0.9396916390,2.1358493368,0.5088286604,6.7481349362,3.6705422320,2.1358493368,3.2581448096
22.250000,6.1654440509,2.6036434278,1.4197961009,1.6619000603,0.4801044619,4.6389580696,4.7435962215,1.6619000603,3.8716116220
22.750000,7.5852401518,3.5433350669,2.3964188524,1.0156055924,0.6298806401,4.3927506532,2.7677817054,1.0156055924,3.1760756708
23.250000,9.0358121798,4.3435091700,3.3709898754,0.5703805145,0.7509326198,4.4112162095,2.2240736610,0.5703805145,3.1411962868
23.750000,9.5323304694,4.7456479500,3.6130938348,0.6442427394,0.5293459451,4.4173713949,2.3759015677,0.6442427394,3.7238871722
24.250000,9.3599852779,4.9898036379,3.3668864185,0.4554837202,0.5478115014,4.6779409105,2.3984705809,0.4554837202,3.9865084163
24.750000,8.6418803136,4.9056827706,2.7349540499,0.4760010049,0.5252424882,4.6964064667,2.6262124410,0.4760010049,3.6951629736
25.250000,8.9537430410,4.4809749774,2.7841955331,0.8822432419,0.8063292885,4.5589406593,3.3750933324,0.8822432419,3.8305770526
25.750000,8.4654316652,4.1773191639,2.7882989901,0.7140015074,0.7858120038,4.4891818913,4.2347675611,0.7140015074,3.9495773038
26.250000,8.5372421617,4.2224571903,3.2930241936,0.4452250779,0.5765356999,4.1978364486,4.0603706412,0.4452250779,3.6500249473
26.750000,8.7054838962,4.4563542358,3.5084556829,0.2831385288,0.4575354487,4.0357498995,3.7238871722,0.2831385288,3.4756280274
27.250000,9.2471402121,4.7702686916,3.4469038288,0.4226560647,0.6073116270,3.7751803839,2.8621612150,0.4226560647,3.0529719626
27.750000,8.9496395840,4.5486820169,3.1760756708,0.6996394081,0.5252424882,4.0870431113,2.6446779972,0.6996394081,3.2519896242
28.250000,8.4715868506,4.3086297860,2.7759886193,0.9273812682,0.4595871772,4.4584059643,2.4415568787,0.9273812682,3.3484208623
28.750000,7.5544642248,4.1219224953,2.2199702040,0.7119497789,0.5006217466,4.7784756055,2.4087292232,0.7119497789,3.5864213647
29.250000,7.9012063361,4.3188884283,2.2753668727,0.7386222490,0.5683287861,4.6266476988,2.4600224350,0.7386222490,4.2860607728
29.750000,8.7260011809,4.7887342479,2.3451256407,0.7570878053,0.8350534871,4.5589406593,2.5605571300,0.7570878053,4.7005099237
30.250000,8.8183289620,4.9200448699,2.3122979851,0.6811738519,0.9048122551,4.5835614009,2.5072121898,0.6811738519,5.1806143855
30.750000,8.7424150086,4.9426138831,2.2281771179,0.5847426138,0.9868813938,4.8400274596,2.3574360115,0.5847426138,5.7263741584
31.250000,9.0747950207,4.8687516582,2.3594877399,0.6401392825,1.2064163401,5.0205795649,2.1461079791,0.6401392825,5.5848048940
31.750000,9.0563294645,5.0800796905,2.2651082303,0.6093633554,1.1017781881,4.8851654859,2.0312111848,0.6093633554,5.0534072204
32.250000,8.8388462467,4.9733898101,2.5297812029,0.5765356999,0.7591395337,4.6840960959,2.0886595820,0.5765356999,5.1949764848
32.750000,8.3833625265,4.7333375792,2.4723328058,0.5970529846,0.5806391569,4.3968541102,2.0784009396,0.5970529846,5.0780279621
33.250000,7.9217236208,4.3886471963,2.2733151442,0.6627082957,0.5970529846,4.2696469451,2.0209525425,0.6627082957,4.6061304141
33.750000,7.8437579390,4.2224571903,2.3081945282,0.5867943423,0.7263118782,4.4337852226,2.1461079791,0.5867943423,4.3250436137
34.250000,7.9812237464,4.1465432369,2.2630565019,0.6483461964,0.9232778113,4.6799926390,2.0866078535,0.6483461964,4.8872172144
34.750000,8.2274311628,4.3045263291,2.4107809517,0.6873290373,0.8247948447,4.9138896845,2.0619871119,0.6873290373,5.0985452468
35.250000,8.9250188424,4.6840960959,2.6200572556,0.6586048387,0.9622606522,4.9939070948,2.1399527937,0.6586048387,5.2483214250
35.750000,8.9804155111,4.7005099237,2.7472644207,0.6011564416,0.9314847252,5.0964935183,2.1030216813,0.6011564416,4.7394927646
36.250000,8.9373292132,4.7456479500,2.7862472616,0.5293459451,0.8760880565,4.9097862276,2.3020393428,0.5293459451,4.2881125013
36.750000,8.7157425385,4.9528725254,2.6446779972,0.4554837202,0.6627082957,4.4337852226,2.4990052759,0.4554837202,3.8408356949
37.250000,8.5823801880,5.0595624058,2.5092639182,0.5826908853,0.4308629786,4.4748197920,2.7103333082,0.5826908853,2.9401268968
37.750000,8.0530342429,4.9713380816,2.4292465079,0.4123974224,0.2400522309,4.8728551151,2.8990923274,0.4123974224,2.1502114361
38.250000,7.8047750981,4.9590277108,2.2774186012,0.4123974224,0.1559313637,4.8646482012,2.8272818310,0.4123974224,1.8321935233
38.750000,7.7719474425,5.0185278364,2.2425392172,0.3611042106,0.1497761783,4.9364586977,2.5728675008,0.3611042106,1.7521761130
39.250000,8.1494654809,5.0144243795,2.5031087328,0.3405869259,0.2913454427,5.0164761080,2.4087292232,0.3405869259,1.2002611547
39.750000,8.2869312884,4.8810620290,2.5502984876,0.5149838458,0.3405869259,4.9754415386,2.5072121898,0.5149838458,1.3090027636
40.250000,8.4921041353,5.0554589489,2.7000746659,0.5396045875,0.1969659331,5.0493037635,2.4005223093,0.5396045875,1.7316588283
40.750000,8.5454490755,5.3180801930,2.6056951563,0.3898284092,0.2318453171,4.8338722742,2.6898160235,0.3898284092,2.0086421717
41.250000,8.4777420361,5.2647352528,2.5810744147,0.3139144558,0.3180179128,4.9980105517,2.7513678776,0.3139144558,1.9491420460
41.750000,8.4633799368,5.1518901870,2.5769709577,0.3672593960,0.3672593960,5.2955111798,2.6508331826,0.3672593960,2.0742974827
42.250000,8.5700698172,5.0185278364,2.6549366396,0.4452250779,0.4513802633,5.0534072204,2.7226436791,0.4452250779,2.4210395940
42.750000,8.5475008040,4.9549242539,2.5338846599,0.5929495277,0.4657423626,4.8728551151,2.7698334339,0.5929495277,2.7103333082
43.250000,8.2725691891,4.6061304141,2.5318329314,0.6586048387,0.4760010049,4.3147849714,2.8888336851,0.6586048387,3.0960582605
43.750000,8.2376898051,4.3229918853,2.6508331826,0.7570878053,0.5067769320,4.5158543614,2.8785750427,0.7570878053,3.3463691338
44.250000,8.3361727717,4.4214748518,2.5482467591,0.7693981761,0.5970529846,4.6861478244,2.8888336851,0.7693981761,3.6828526028
44.750000,8.3628452418,4.6923030098,2.3184531706,0.6421910110,0.7098980505,4.9323552407,2.7759886193,0.6421910110,3.6459214903
45.250000,8.4962075923,4.9857001809,2.1625218069,0.5662770576,0.7817085469,5.0657175912,2.6508331826,0.5662770576,3.4756280274
45.750000,9.1425020602,5.4637529143,2.1850908200,0.8637776857,0.6298806401,5.4391321727,2.5092639182,0.8637776857,3.4428003719
46.250000,9.3538300925,5.6278911919,2.2589530449,1.0422780625,0.4247077932,5.7920294695,2.2712634158,1.0422780625,3.5823179078
46.750000,9.0337604513,5.5232530399,2.0681422973,1.0094504070,0.4329147071,5.5088909407,1.7501243845,1.0094504070,3.7054216160
47.250000,9.1855883580,5.6812361321,1.8999005628,1.0976747312,0.5067769320,5.3529595770,1.5982964778,1.0976747312,4.0357498995
47.750000,8.9106567431,5.3755285901,1.7911589539,1.0668988041,0.6770703949,5.2442179681,1.6126585770,1.0668988041,4.6061304141
48.250000,8.0119996735,4.9610794393,1.4033822732,0.7098980505,0.9376399106,5.7222707015,1.6044516632,0.7098980505,5.1929247564
48.750000,8.4202936389,5.3980976033,1.2782268365,0.5231907597,1.2207784394,5.5519772385,1.5839343785,0.5231907597,5.9787367602
49.250000,8.3484831425,5.3262871069,1.1633300422,0.6709152095,1.1879507839,5.4350287158,1.6844690735,0.6709152095,6.6537554266
49.750000,8.5823801880,5.1559936439,1.1674334992,0.9786744800,1.2802785650,5.3591147624,1.6762621596,0.9786744800,6.5634793740
50.250000,8.8347427897,5.3878389610,1.3090027636,0.9868813938,1.1510196714,5.2688387097,1.4772444981,0.9868813938,5.9684781178
50.750000,8.7916564919,5.5683910663,1.4033822732,0.8740363280,0.9458468244,5.6340463773,1.5572619084,0.8740363280,5.4842701990
51.250000,8.6623975983,5.6094256357,1.4813479550,0.8637776857,0.7078463220,6.1674957794,1.5080204251,0.8637776857,4.6861478244
51.750000,8.2192242489,5.3488561200,1.4423651141,0.9048122551,0.5231907597,5.8104950257,1.5059686966,0.9048122551,3.9577842177
52.250000,7.8499131244,4.9692863532,1.9347799468,0.5190873028,0.4267595217,4.9015793137,1.7193484575,0.5190873028,3.4017658025
52.750000,7.8068268265,4.7046133806,2.3676946538,0.2318453171,0.5026734750,4.2368192896,1.6167620340,0.2318453171,2.8006093609
53.250000,7.9319822632,4.4891818913,2.8498508442,0.0882243242,0.5047252035,4.1998881771,1.7706416692,0.0882243242,2.6405745403
53.750000,7.9709651041,4.6984581952,2.7308505929,0.1210519797,0.4206043363,4.0767844689,2.1974011909,0.1210519797,2.4682293488
54.250000,8.3648969702,5.0369933927,2.7513678776,0.2523626018,0.3241730982,4.0234395287,2.6446779972,0.2523626018,2.0804526681
54.750000,8.3915694403,5.1395798161,2.6364710833,0.3426386544,0.2728798864,4.1670605216,3.0652823335,0.3426386544,2.0681422973
55.250000,8.4941558638,5.1416315446,2.8395922018,0.2564660587,0.2564660587,4.4748197920,3.2499378957,0.2564660587,2.2958841574
55.750000,8.0243100443,4.5445785600,2.8477991157,0.3180179128,0.3139144558,5.1826661140,3.3545760477,0.3180179128,2.3328152698
56.250000,8.3259141293,4.1280776807,3.0345064064,0.7119497789,0.4513802633,4.9980105517,3.0714375189,0.7119497789,2.6836608381
56.750000,8.8819325445,4.1198707668,2.9750062808,1.2125715255,0.5744839715,4.4276300372,2.7759886193,1.2125715255,3.2725069089
57.250000,9.0583811929,3.9762497739,3.1904377701,1.2371922671,0.6545013818,4.2552848458,2.6549366396,1.2371922671,3.8716116220
57.750000,8.4962075923,3.8059563110,3.2889207366,0.7140015074,0.6873290373,4.3558195408,2.4723328058,0.7140015074,4.7538548639
58.250000,8.3854142549,3.8736633505,3.1145238167,0.5498632298,0.8473638579,4.2552848458,2.7103333082,0.5498632298,5.5622358809
58.750000,8.5105696916,3.9824049593,2.9380751684,0.4595871772,1.1305023867,3.9659911316,2.9503855392,0.4595871772,5.6832878606
59.250000,8.7301046378,4.0193360718,3.1124720883,0.3693111245,1.2289853532,3.8593012512,2.9421786253,0.3693111245,5.0821314190
59.750000,8.3587417848,4.0788361974,2.9626959100,0.2051728470,1.1120368305,3.5269212391,3.0139891217,0.2051728470,4.7333375792
60.250000,7.8560683098,4.2224571903,2.7205919506,0.2933971711,0.6196219978,3.7710769270,2.9524372676,0.2933971711,4.7148720230
60.750000,7.8478613959,4.3004228721,2.6590400965,0.5252424882,0.3631559391,4.4112162095,2.7370057783,0.5252424882,3.7259389006
61.250000,8.0940688123,4.4625094212,2.6857125666,0.6462944679,0.2995523565,5.0800796905,2.8621612150,0.6462944679,3.0816961612
61.750000,8.6316216713,4.7251306653,2.7103333082,0.7960706462,0.4000870516,4.8277170888,2.7411092353,0.7960706462,2.9237130691
62.250000,8.7957599488,4.6656305397,2.8129197317,0.8309500302,0.4862596473,4.7169237514,2.8272818310,0.8309500302,3.0098856648
62.750000,8.7547253794,4.3989058386,2.9278165260,0.8124844739,0.6155185409,4.2286123757,2.9626959100,0.8124844739,3.3997140740
63.250000,8.3956728973,4.1178190383,2.6898160235,0.9150708974,0.6729669380,4.3455608984,3.0427133203,0.9150708974,3.8162149533
63.750000,8.0366204151,4.0275429857,2.2261253894,0.9478985529,0.8350534871,4.6984581952,2.9647476385,0.9478985529,4.1568018792
64.250000,8.4715868506,4.6492167119,1.9881248870,1.1243472013,0.7098980505,4.8892689429,2.5154191036,1.1243472013,3.8121114964
64.750000,9.2040539143,5.7243224300,2.0435215556,0.7817085469,0.6545013818,5.0226312934,2.2938324289,0.7817085469,3.7444044569
65.250000,10.2052974074,6.7378762939,2.4907983620,0.4677940911,0.5088286604,5.1867695709,2.2712634158,0.4677940911,3.7156802583
65.750000,9.9960211035,6.5860483872,2.4846431766,0.4082939654,0.5170355743,5.9643746609,2.0681422973,0.4082939654,3.2006964124
66.250000,9.3230541655,5.7325293438,2.5441433022,0.5519149583,0.4944665612,6.8794455583,2.0271077279,0.5519149583,2.7349540499
66.750000,9.5692615818,5.8474261381,2.2692116873,0.9232778113,0.5293459451,6.1490302231,2.0722457542,0.9232778113,2.5113156467
67.250000,8.3484831425,5.2052351272,1.5428998091,1.2187267109,0.3816214953,5.5314599538,1.9881248870,1.2187267109,2.4374534218
67.750000,6.4506343082,3.7197837152,1.1612783137,1.3213131344,0.2482591448,4.5979235002,1.7480726560,1.3213131344,2.2651082303
68.250000,5.2975629083,3.2827655512,0.9150708974,0.8637776857,0.2359487740,3.9967670586,1.3561925184,0.8637776857,2.3841084816
68.750000,4.9692863532,3.4284382726,1.0094504070,0.2585177872,0.2728798864,3.6377145765,0.9376399106,0.2585177872,4.2634917597
69.250000,5.7899777410,3.4592141996,1.7706416692,0.0410345694,0.5190873028,5.0082691941,0.8719845995,0.0410345694,7.6878265753
69.750000,8.0325169582,3.8080080394,2.9667993669,0.0061551854,1.2515543664,5.6525119335,0.9868813938,0.0061551854,6.5203930761
70.250000,14.9283763442,7.1338598885,4.6553718973,0.0000000000,3.1391445584,4.2778538589,1.4567272134,0.0000000000,4.4707163351
70.750000,17.4191747062,10.1355386394,5.9274435484,0.0000000000,1.3561925184,3.7690251985,3.0098856648,0.0000000000,4.9385104261
71.250000,5.4329769873,3.2971276505,2.1112285951,0.0000000000,0.0246207416,4.2470779319,6.1941682495,0.0000000000,6.5839966587
71.750000,0.6298806401,0.2462074163,0.3816214953,0.0000000000,0.0020517285,2.8560060296,4.9549242539,0.0000000000,3.8695598935
72.250000,0.0677070395,0.0266724701,0.0410345694,0.0000000000,0.0000000000,0.3364834690,0.9376399106,0.0000000000,0.2256901316
72.750000,0.0041034569,0.0020517285,0.0020517285,0.0000000000,0.0000000000,0.0307759270,0.5006217466,0.0000000000,0.0123103708
73.250000,0.0020517285,0.0000000000,0.0020517285,0.0000000000,0.0000000000,0.0061551854,0.1805521053,0.0000000000,0.0000000000
73.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0636035826,0.0000000000,0.0000000000
74.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0082069139,0.0000000000,0.0000000000
74.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020517285,0.0000000000,0.0000000000
75.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0020517285,0.0000000000,0.0000000000
75.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
76.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
76.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
77.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
77.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
78.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
78.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
79.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
79.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
80.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
80.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
81.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
81.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
82.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
82.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
83.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
83.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
84.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
84.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
85.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
85.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
86.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
86.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
87.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
87.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
88.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
88.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
89.250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
89.750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
